127.0.0.1 - - [15/Mar/2021:18:34:49 -0300] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:15 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:19 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:20 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:22 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:24 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:24 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:35 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 105602
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:39 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 1504
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:39 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 3826
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:40 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:38:40 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:25 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:28 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 3827
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:29 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:29 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:35 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:35 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:35 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:35 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:35 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:36 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:36 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:36 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:36 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 105602
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:40 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 1504
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:40 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 3827
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:41 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:39:41 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:36 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:36 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:36 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:36 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:36 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:37 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:40 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:41 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:42:41 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:12 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:12 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:12 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:12 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:12 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:13 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:15 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 4416
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:17 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:17 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "POST /ProjetoTrilhaWeb/rest/produto/inserir HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 5873
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 4618
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 342
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_222222_256x240.png HTTP/1.1" 200 7025
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:37 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:38 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:55:54 -0300] "POST /ProjetoTrilhaWeb/rest/produto/inserir HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:01 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:02 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:02 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:02 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:02 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:58 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:58 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:58 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:58 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:58 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:59 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:59 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:59 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:56:59 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 105602
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:02 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 1504
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:02 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 4416
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:04 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:04 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:04 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:04 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "POST /ProjetoTrilhaWeb/rest/produto/inserir HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 5873
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 342
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_222222_256x240.png HTTP/1.1" 200 7025
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 4618
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:16 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:17 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:20 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:19:57:23 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 377
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:21 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:21 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:21 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:21 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:21 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:22 -0300] "GET /favicon.ico HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:23 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:25 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:25 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 377
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:25 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:07:25 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:03 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:03 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:06 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:07 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 377
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:07 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:18 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:18 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:18 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:18 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:18 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [15/Mar/2021:20:09:19 -0300] "GET /favicon.ico HTTP/1.1" 404 759
